goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2493596 ns/op	   3620520 Bytes	        -1.000 Load	     50000 N-runs	 1623576 B/op	    1856 allocs/op
BenchmarkU64RandomFullDeletes/std-1400000-8                            	       2	  98378998 ns/op	  53643520 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-1400000-8                          	       2	  48984908 ns/op	 112220080 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-1400000-8                   	       2	  48894266 ns/op	 112220160 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-1400000-8                      	       2	  82474976 ns/op	  61934112 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-1400000-8                          	       2	  84860973 ns/op	  65968368 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-1400000-8                        	       2	 116895090 ns/op	 263215176 Bytes	        -1.000 Load	   1400000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU64RandomFullDeletes/flat-1400000-8                           	       2	  57674648 ns/op	  78666064 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-1600000-8                            	       2	 121707720 ns/op	  58635736 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-1600000-8                          	       2	  56910490 ns/op	 113818160 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-1600000-8                   	       2	  57131974 ns/op	 113818240 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-1600000-8                      	       2	  97807836 ns/op	  68332176 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-1600000-8                          	       2	 108632698 ns/op	  75348848 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-1600000-8                        	       2	 136721860 ns/op	 264813160 Bytes	        -1.000 Load	   1600000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU64RandomFullDeletes/flat-1600000-8                           	       2	  70477096 ns/op	  80264048 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-1800000-8                            	       2	 119701588 ns/op	  95096856 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-1800000-8                          	       2	  65417720 ns/op	 115416048 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-1800000-8                   	       2	  65245100 ns/op	 115416224 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-1800000-8                      	       2	 113460108 ns/op	  74730160 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-1800000-8                          	       2	 116790750 ns/op	  84712848 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-1800000-8                        	       2	 152899088 ns/op	 266411144 Bytes	        -1.000 Load	   1800000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU64RandomFullDeletes/flat-1800000-8                           	       2	  86008385 ns/op	  81862032 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-2000000-8                            	       2	 134574007 ns/op	  96834376 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-2000000-8                          	       2	  74559660 ns/op	 117022592 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-2000000-8                   	       2	  74302466 ns/op	 117022864 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-2000000-8                      	       2	 130423569 ns/op	  81136704 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-2000000-8                          	       2	 131035700 ns/op	  94101792 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-2000000-8                        	       2	 170924752 ns/op	 268017864 Bytes	        -1.000 Load	   2000000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU64RandomFullDeletes/flat-2000000-8                           	       2	 103930110 ns/op	  83468752 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-2200000-8                            	       2	 149112624 ns/op	  98662008 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-2200000-8                          	       2	  74468013 ns/op	 219284048 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-2200000-8                   	       2	  73546504 ns/op	 219284224 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-2200000-8                      	       2	 130958077 ns/op	 104312000 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-2200000-8                          	       2	 144336900 ns/op	 103449488 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-2200000-8                        	       2	 213997617 ns/op	 521273992 Bytes	        -1.000 Load	   2200000 N-runs	201326496 B/op	      21 allocs/op
BenchmarkU64RandomFullDeletes/flat-2200000-8                           	       2	  83256808 ns/op	 152175600 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-2400000-8                            	       2	 164481265 ns/op	 100653384 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-2400000-8                          	       2	  81054694 ns/op	 220882208 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-2400000-8                   	       2	  81569498 ns/op	 220882288 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-2400000-8                      	       2	 146245316 ns/op	 110710064 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-2400000-8                          	       2	 157287090 ns/op	 112829952 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-2400000-8                        	       2	 224812640 ns/op	 522872056 Bytes	        -1.000 Load	   2400000 N-runs	201326496 B/op	      21 allocs/op
BenchmarkU64RandomFullDeletes/flat-2400000-8                           	       2	  91764694 ns/op	 153773664 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-2600000-8                            	       2	 181634062 ns/op	 102760904 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-2600000-8                          	       2	  89173906 ns/op	 222488576 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-2600000-8                   	       2	  89265630 ns/op	 222488832 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-2600000-8                      	       2	 156691365 ns/op	 117116704 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-2600000-8                          	       2	 168338016 ns/op	 122202608 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-2600000-8                        	       2	 239221748 ns/op	 524478696 Bytes	        -1.000 Load	   2600000 N-runs	201326496 B/op	      21 allocs/op
BenchmarkU64RandomFullDeletes/flat-2600000-8                           	       2	 103198580 ns/op	 155380208 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-2800000-8                            	       2	 201161556 ns/op	 107162056 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-2800000-8                          	       2	  96883327 ns/op	 224086832 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-2800000-8                   	       2	  96722714 ns/op	 224087008 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-2800000-8                      	       2	 176999818 ns/op	 123514784 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-2800000-8                          	       2	 179017184 ns/op	  77163416 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-2800000-8                        	       2	 253730516 ns/op	 526077048 Bytes	        -1.000 Load	   2800000 N-runs	201326496 B/op	      21 allocs/op
BenchmarkU64RandomFullDeletes/flat-2800000-8                           	       2	 113069772 ns/op	 156978560 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-3000000-8                            	       2	 220236873 ns/op	 111807416 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-3000000-8                          	       2	 104485901 ns/op	 225684992 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-3000000-8                   	       2	 103635336 ns/op	 225685168 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-3000000-8                      	       2	 196573864 ns/op	 129912928 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-3000000-8                          	       2	 195978987 ns/op	  82652776 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-3000000-8                        	       2	 270223996 ns/op	 527773240 Bytes	        -1.000 Load	   3000000 N-runs	201326496 B/op	      21 allocs/op
BenchmarkU64RandomFullDeletes/flat-3000000-8                           	       2	 124935292 ns/op	 158674752 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-50000-8                             	       2	   1495694 ns/op	   2989712 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-50000-8                           	       2	    990984 ns/op	   3214944 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-50000-8                    	       2	    528434 ns/op	   5574224 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-50000-8                       	       2	    735420 ns/op	   3100224 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-50000-8                           	       2	    855998 ns/op	   3066392 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-50000-8                         	       2	    630818 ns/op	   5574232 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/flat-50000-8                            	       2	    461075 ns/op	   4001456 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-100000-8                            	       2	   2814748 ns/op	   5538624 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-100000-8                          	       2	   2162028 ns/op	   5975648 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-100000-8                   	       2	   1375044 ns/op	  13053600 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-100000-8                      	       2	   1760394 ns/op	   5230032 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-100000-8                          	       2	   1809774 ns/op	   4599496 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-100000-8                        	       2	   1618390 ns/op	  10694408 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/flat-100000-8                           	       2	   1093796 ns/op	   7548768 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-200000-8                            	       2	   6446738 ns/op	  10630048 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-200000-8                          	       2	   5099592 ns/op	  13070096 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-200000-8                   	       2	   4698323 ns/op	  24080224 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-200000-8                      	       2	   5339878 ns/op	   8957488 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-200000-8                          	       2	   4225391 ns/op	   8745016 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-200000-8                        	       2	   5610580 ns/op	  20934776 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/flat-200000-8                           	       2	   3714508 ns/op	  14637264 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-400000-8                            	       2	  19733740 ns/op	  20746144 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-400000-8                          	       2	  16137400 ns/op	  25672272 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-400000-8                   	       2	  11904354 ns/op	  47692544 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-400000-8                      	       2	  18732371 ns/op	  19543984 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
