goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2398264 ns/op	   3642816 Bytes	        -1.000 Load	     50000 N-runs	 1635592 B/op	    1875 allocs/op
BenchmarkU64RandomFullIteration/unordered-400000-8                        	       2	   8507446 ns/op	  19560720 Bytes	         0.7629 Load	    400000 N-runs	      48 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-400000-8                            	       2	   1709149 ns/op	  17038504 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-400000-8                          	       2	   3489410 ns/op	  41411912 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-400000-8                             	       2	   4824828 ns/op	  28829184 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-400000-8                        	       2	   2575706 ns/op	  22554176 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-400000-8                 	       2	   5056250 ns/op	  41428608 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-600000-8                              	       2	   7885294 ns/op	  37026512 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-600000-8                            	       2	   5795522 ns/op	  50874256 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-600000-8                     	       2	   9180175 ns/op	  93366432 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-600000-8                        	       2	  14682062 ns/op	  32244496 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-600000-8                            	       2	   3299930 ns/op	  32000376 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-600000-8                          	       2	   6069624 ns/op	  80759320 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-600000-8                             	       2	   8042033 ns/op	  55593760 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-600000-8                        	       2	   5620503 ns/op	  43027280 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-600000-8                 	       2	   8520904 ns/op	  80776192 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-800000-8                              	       2	  10938054 ns/op	  41006224 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-800000-8                            	       2	   5153248 ns/op	  50908528 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-800000-8                     	       2	  11054150 ns/op	  94948992 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-800000-8                        	       2	  20326436 ns/op	  38651552 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-800000-8                            	       2	   3859869 ns/op	  33607496 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-800000-8                          	       2	   7128168 ns/op	  82366440 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-800000-8                             	       2	   9319850 ns/op	  57200896 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-800000-8                        	       2	   4973800 ns/op	  44634720 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-800000-8                 	       2	  10375040 ns/op	  82383984 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1000000-8                             	       2	  14037764 ns/op	  71778688 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1000000-8                           	       2	  11978754 ns/op	  96548032 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1000000-8                    	       2	  12008294 ns/op	  96548400 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1000000-8                       	       2	  26657243 ns/op	  45050976 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1000000-8                           	       2	   5960944 ns/op	  61945432 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1000000-8                         	       2	   7579780 ns/op	  83965608 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1000000-8                            	       2	  10613513 ns/op	  58799952 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1000000-8                       	       2	  11428494 ns/op	  83982240 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1000000-8                	       2	  11535052 ns/op	  83982400 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1200000-8                             	       2	  16595930 ns/op	  73580992 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1200000-8                           	       2	  14311428 ns/op	 123312560 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1200000-8                    	       2	  17923365 ns/op	 198810112 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1200000-8                       	       2	  33363804 ns/op	  64032304 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1200000-8                           	       2	   6484993 ns/op	  63543944 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1200000-8                         	       2	  12731022 ns/op	 161061592 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1200000-8                            	       2	  17011422 ns/op	 110730016 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1200000-8                       	       2	  11572592 ns/op	  85580656 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1200000-8                	       2	  17480322 ns/op	 161078288 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1400000-8                             	       2	  19918640 ns/op	  76806608 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1400000-8                           	       2	  11962812 ns/op	  99753328 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1400000-8                    	       2	  20060910 ns/op	 187833792 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1400000-8                       	       2	  39014866 ns/op	  70438896 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1400000-8                           	       2	   6733712 ns/op	  65150440 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1400000-8                         	       2	  13734830 ns/op	 162668088 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1400000-8                            	       2	  17770531 ns/op	 112336704 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1400000-8                       	       2	  10732572 ns/op	  87187344 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1400000-8                	       2	  19010067 ns/op	 162685072 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1600000-8                             	       2	  22138532 ns/op	  81799744 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1600000-8                           	       2	  10642012 ns/op	 151689536 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1600000-8                    	       2	  21768095 ns/op	 195723920 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1600000-8                       	       2	  47854262 ns/op	  68449056 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1600000-8                           	       2	   7297791 ns/op	  66749224 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1600000-8                         	       2	  15114374 ns/op	 164267064 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1600000-8                            	       2	  19110501 ns/op	 113935584 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1600000-8                       	       2	   9895075 ns/op	  88786224 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1600000-8                	       2	  21334422 ns/op	 164283952 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1800000-8                             	       2	  47252920 ns/op	 141236848 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1800000-8                           	       2	  23383619 ns/op	 191043296 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1800000-8                    	       2	  23415022 ns/op	 191031088 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1800000-8                       	       2	  54570020 ns/op	  83236288 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1800000-8                           	       2	   7619994 ns/op	  68347928 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1800000-8                         	       2	  15739209 ns/op	 165865576 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1800000-8                            	       2	  20933882 ns/op	 115534000 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1800000-8                       	       2	  22564584 ns/op	 165882112 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1800000-8                	       2	  22090627 ns/op	 165882176 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-2000000-8                             	       2	  27952956 ns/op	 143031856 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-2000000-8                           	       2	  26097804 ns/op	 192686576 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-2000000-8                    	       2	  24486388 ns/op	 192637696 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-2000000-8                       	       2	  60769362 ns/op	  89642896 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-2000000-8                           	       2	  12318642 ns/op	 123431816 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-2000000-8                         	       2	  15531870 ns/op	 167472184 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-2000000-8                            	       2	  21746888 ns/op	 117140608 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-2000000-8                       	       2	  23057446 ns/op	 167488720 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-2000000-8                	       2	  23235820 ns/op	 167488880 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-2200000-8                             	       2	  30053562 ns/op	 144837856 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-2200000-8                           	       2	  24118306 ns/op	 194237376 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-2200000-8                    	       2	  33972217 ns/op	 370396864 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-2200000-8                       	       2	  65801827 ns/op	 121207008 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-2200000-8                           	       2	  13629204 ns/op	 125030120 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-2200000-8                         	       2	  24658866 ns/op	 320065432 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-2200000-8                            	       2	  31712258 ns/op	 219402208 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-2200000-8                       	       2	  22992404 ns/op	 169087216 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-2200000-8                	       2	  33160190 ns/op	 320082320 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-2400000-8                             	       2	  33508524 ns/op	 146860192 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-2400000-8                           	       2	  25489454 ns/op	 195834624 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-2400000-8                    	       2	  36663708 ns/op	 371995472 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-2400000-8                       	       2	  71957806 ns/op	 127605888 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-2400000-8                           	       2	  13362262 ns/op	 126629096 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
