goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2714240 ns/op	   3636248 Bytes	        -1.000 Load	     50000 N-runs	 1629944 B/op	    1871 allocs/op
BenchmarkU64RandomShuffleReads/std-50000-8                             	       2	   1412060 ns/op	   2868872 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-50000-8                           	       2	    680412 ns/op	   5470792 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-50000-8                    	       2	    569190 ns/op	   5471064 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-50000-8                       	       2	    806809 ns/op	   2952008 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-50000-8                           	       2	    906970 ns/op	   2929616 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-50000-8                         	       2	    708871 ns/op	   5454864 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-100000-8                            	       2	   2938294 ns/op	   5411752 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-100000-8                          	       2	   2217894 ns/op	   5872888 Bytes	         0.7628 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-100000-8                   	       2	   1592684 ns/op	  10591560 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-100000-8                      	       2	   1734180 ns/op	   5111056 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-100000-8                          	       2	   2001268 ns/op	   4480352 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-100000-8                        	       2	   1982322 ns/op	  10575360 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-200000-8                            	       2	   6472094 ns/op	  10517144 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-200000-8                          	       2	   5621111 ns/op	  20831880 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-200000-8                   	       2	   5360646 ns/op	  20831960 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-200000-8                      	       2	   5558418 ns/op	   9887128 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-200000-8                          	       2	   4378404 ns/op	   8626080 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-200000-8                        	       2	   6044316 ns/op	  20816032 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-400000-8                            	       2	  20132950 ns/op	  20611608 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-400000-8                          	       2	  13358669 ns/op	  41304360 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-400000-8                   	       2	  13313676 ns/op	  41304536 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-400000-8                      	       2	  20570040 ns/op	  17333736 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-400000-8                          	       2	  14681850 ns/op	  16908976 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-400000-8                        	       2	  14410384 ns/op	  41288432 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-600000-8                            	       2	  38004920 ns/op	  36931720 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-600000-8                          	       2	  22791872 ns/op	  42902584 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-600000-8                   	       2	  20537476 ns/op	  80651592 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-600000-8                      	       2	  36009688 ns/op	  32120680 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-600000-8                          	       2	  30936130 ns/op	  31876448 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-600000-8                        	       2	  22179436 ns/op	  80635584 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-800000-8                            	       2	  53192056 ns/op	  40901448 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-800000-8                          	       2	  28218628 ns/op	  82257928 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-800000-8                   	       2	  28201660 ns/op	  82258008 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-800000-8                      	       2	  53197578 ns/op	  34332872 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-800000-8                          	       2	  42127855 ns/op	  33483056 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-800000-8                        	       2	  30731852 ns/op	  82242096 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-1000000-8                           	       2	  66062596 ns/op	  71614504 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-1000000-8                         	       2	  36742982 ns/op	  83849912 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-1000000-8                  	       2	  36776090 ns/op	  83849992 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-1000000-8                     	       2	  72313640 ns/op	  44919176 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-1000000-8                         	       2	  62926741 ns/op	  61813728 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-1000000-8                       	       2	  40256822 ns/op	  83833984 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-1200000-8                           	       2	  84090948 ns/op	  73424392 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-1200000-8                         	       2	  47503852 ns/op	  85448040 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-1200000-8                  	       2	  40897366 ns/op	 160945592 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-1200000-8                     	       2	  83108632 ns/op	  63900392 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-1200000-8                         	       2	  75652282 ns/op	  63412048 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-1200000-8                       	       2	  44193846 ns/op	 160929776 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-1400000-8                           	       2	 100668822 ns/op	  76732392 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-1400000-8                         	       2	  61498803 ns/op	  87048312 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-1400000-8                  	       2	  48231756 ns/op	 162545864 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-1400000-8                     	       2	 100669518 ns/op	  61911944 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-1400000-8                         	       2	  88867494 ns/op	  65012112 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-1400000-8                       	       2	  52533919 ns/op	 162529936 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-1600000-8                           	       2	 115295560 ns/op	  81665224 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-1600000-8                         	       2	  56008353 ns/op	 164144072 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-1600000-8                  	       2	  55941924 ns/op	 164144152 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-1600000-8                     	       2	 119853174 ns/op	  68310152 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-1600000-8                         	       2	 103347928 ns/op	  66610416 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-1600000-8                       	       2	  61153248 ns/op	 164128144 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-1800000-8                           	       2	 169445499 ns/op	 141192040 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-1800000-8                         	       2	  64604730 ns/op	 165742456 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-1800000-8                  	       2	  65407450 ns/op	 165742536 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-1800000-8                     	       2	 139840847 ns/op	  83097432 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-1800000-8                         	       2	 118840122 ns/op	  68208880 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-1800000-8                       	       2	  70305923 ns/op	 165726608 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-2000000-8                           	       2	 138059547 ns/op	 142885768 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-2000000-8                         	       2	  74242436 ns/op	 167348856 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-2000000-8                  	       2	  73236262 ns/op	 167348936 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-2000000-8                     	       2	 160768672 ns/op	  81114840 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-2000000-8                         	       2	 148655296 ns/op	 123292480 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-2000000-8                       	       2	  80499916 ns/op	 167333024 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-2200000-8                           	       2	 156789674 ns/op	 144694360 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-2200000-8                         	       2	  82642902 ns/op	 168947176 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-2200000-8                  	       2	  73281033 ns/op	 319942200 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-2200000-8                     	       2	 158914705 ns/op	 121067592 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-2200000-8                         	       2	 162749687 ns/op	 124890704 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-2200000-8                       	       2	  79413600 ns/op	 319926080 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-2400000-8                           	       2	 173828549 ns/op	 146679400 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-2400000-8                         	       2	  93132577 ns/op	 170545384 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robinLowLoad-2400000-8                  	       2	  80534748 ns/op	 321540504 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/unordered-2400000-8                     	       2	 176475816 ns/op	 127465896 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/swiss-2400000-8                         	       2	 178297676 ns/op	 126489184 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/generic-2400000-8                       	       2	  87618848 ns/op	 321524480 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/std-2600000-8                           	       2	 190595218 ns/op	 148840136 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomShuffleReads/robin-2600000-8                         	       2	 106485440 ns/op	 172151688 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
